set_id,cue_family,cue_word,condition,context_k,target_mass,mass_VERB,mass_NOUN,mass_ADJ,mass_NP_START,mass_PARTICIPLE,mass_CLAUSE_START
10,prepositions,about,FULL_SCRAMBLED,4,0.1891860593968886,,,,0.1891860593968886,,
10,prepositions,about,FULL_SCRAMBLED,8,0.1891860593968886,,,,0.1891860593968886,,
10,prepositions,about,FULL_SCRAMBLED,full,0.1891860593968886,,,,0.1891860593968886,,
10,prepositions,about,CONTENT_SCRAMBLED,1,0.12980472287745215,,,,0.12980472287745215,,
10,prepositions,about,CONTENT_SCRAMBLED,2,0.45627527022588765,,,,0.45627527022588765,,
10,prepositions,about,CONTENT_SCRAMBLED,4,0.29436316248757066,,,,0.29436316248757066,,
10,prepositions,about,CONTENT_SCRAMBLED,8,0.29436316248757066,,,,0.29436316248757066,,
10,prepositions,about,CONTENT_SCRAMBLED,full,0.29436316248757066,,,,0.29436316248757066,,
10,prepositions,about,FUNCTION_SCRAMBLED,1,0.11624414320976939,,,,0.11624414320976939,,
10,prepositions,about,FUNCTION_SCRAMBLED,2,0.10673667704395484,,,,0.10673667704395484,,
10,prepositions,about,FUNCTION_SCRAMBLED,4,0.12088545781443827,,,,0.12088545781443827,,
10,prepositions,about,FUNCTION_SCRAMBLED,8,0.12088545781443827,,,,0.12088545781443827,,
10,prepositions,about,FUNCTION_SCRAMBLED,full,0.12088545781443827,,,,0.12088545781443827,,
10,prepositions,about,CUE_DELETED,1,0.056454313518770505,,,,0.056454313518770505,,
10,prepositions,about,CUE_DELETED,2,0.008307742100441828,,,,0.008307742100441828,,
10,prepositions,about,CUE_DELETED,4,0.022129023025627248,,,,0.022129023025627248,,
10,prepositions,about,CUE_DELETED,8,0.022129023025627248,,,,0.022129023025627248,,
10,prepositions,about,CUE_DELETED,full,0.022129023025627248,,,,0.022129023025627248,,
11,prepositions,about,SENTENCE,1,0.12980472287745215,,,,0.12980472287745215,,
11,prepositions,about,SENTENCE,2,0.40565183058788534,,,,0.40565183058788534,,
11,prepositions,about,SENTENCE,4,0.45934906593174674,,,,0.45934906593174674,,
11,prepositions,about,SENTENCE,8,0.45934906593174674,,,,0.45934906593174674,,
11,prepositions,about,SENTENCE,full,0.45934906593174674,,,,0.45934906593174674,,
11,prepositions,about,JABBERWOCKY,1,0.12980472287745215,,,,0.12980472287745215,,
11,prepositions,about,JABBERWOCKY,2,0.41277420233382145,,,,0.41277420233382145,,
11,prepositions,about,JABBERWOCKY,4,0.21429408430958574,,,,0.21429408430958574,,
11,prepositions,about,JABBERWOCKY,8,0.21429408430958574,,,,0.21429408430958574,,
11,prepositions,about,JABBERWOCKY,full,0.21429408430958574,,,,0.21429408430958574,,
11,prepositions,about,FULL_SCRAMBLED,1,0.009484287962550297,,,,0.009484287962550297,,
11,prepositions,about,FULL_SCRAMBLED,2,0.015242389068589546,,,,0.015242389068589546,,
11,prepositions,about,FULL_SCRAMBLED,4,0.025517746966215782,,,,0.025517746966215782,,
11,prepositions,about,FULL_SCRAMBLED,8,0.025517746966215782,,,,0.025517746966215782,,
11,prepositions,about,FULL_SCRAMBLED,full,0.025517746966215782,,,,0.025517746966215782,,
11,prepositions,about,CONTENT_SCRAMBLED,1,0.12980472287745215,,,,0.12980472287745215,,
11,prepositions,about,CONTENT_SCRAMBLED,2,0.418564150990278,,,,0.418564150990278,,
11,prepositions,about,CONTENT_SCRAMBLED,4,0.33080616949882824,,,,0.33080616949882824,,
11,prepositions,about,CONTENT_SCRAMBLED,8,0.33080616949882824,,,,0.33080616949882824,,
11,prepositions,about,CONTENT_SCRAMBLED,full,0.33080616949882824,,,,0.33080616949882824,,
11,prepositions,about,FUNCTION_SCRAMBLED,1,0.11624414320976939,,,,0.11624414320976939,,
11,prepositions,about,FUNCTION_SCRAMBLED,2,0.16393402837275062,,,,0.16393402837275062,,
11,prepositions,about,FUNCTION_SCRAMBLED,4,0.07611427429947071,,,,0.07611427429947071,,
11,prepositions,about,FUNCTION_SCRAMBLED,8,0.07611427429947071,,,,0.07611427429947071,,
11,prepositions,about,FUNCTION_SCRAMBLED,full,0.07611427429947071,,,,0.07611427429947071,,
11,prepositions,about,CUE_DELETED,1,0.056454313518770505,,,,0.056454313518770505,,
11,prepositions,about,CUE_DELETED,2,0.0015367699088528752,,,,0.0015367699088528752,,
11,prepositions,about,CUE_DELETED,4,0.05230364044109592,,,,0.05230364044109592,,
11,prepositions,about,CUE_DELETED,8,0.05230364044109592,,,,0.05230364044109592,,
11,prepositions,about,CUE_DELETED,full,0.05230364044109592,,,,0.05230364044109592,,
12,prepositions,in,SENTENCE,1,0.08097928678034805,,,,0.08097928678034805,,
12,prepositions,in,SENTENCE,2,0.5628677627610159,,,,0.5628677627610159,,
12,prepositions,in,SENTENCE,4,0.5123221011090209,,,,0.5123221011090209,,
12,prepositions,in,SENTENCE,8,0.5123221011090209,,,,0.5123221011090209,,
12,prepositions,in,SENTENCE,full,0.5123221011090209,,,,0.5123221011090209,,
12,prepositions,in,JABBERWOCKY,1,0.08097928678034805,,,,0.08097928678034805,,
12,prepositions,in,JABBERWOCKY,2,0.4026508117385674,,,,0.4026508117385674,,
12,prepositions,in,JABBERWOCKY,4,0.48039564070495544,,,,0.48039564070495544,,
12,prepositions,in,JABBERWOCKY,8,0.48039564070495544,,,,0.48039564070495544,,
12,prepositions,in,JABBERWOCKY,full,0.48039564070495544,,,,0.48039564070495544,,
12,prepositions,in,FULL_SCRAMBLED,1,0.0004330555530032143,,,,0.0004330555530032143,,
12,prepositions,in,FULL_SCRAMBLED,2,0.00014989773990237154,,,,0.00014989773990237154,,
12,prepositions,in,FULL_SCRAMBLED,4,0.0004417411983013153,,,,0.0004417411983013153,,
12,prepositions,in,FULL_SCRAMBLED,8,0.0004417411983013153,,,,0.0004417411983013153,,
12,prepositions,in,FULL_SCRAMBLED,full,0.0004417411983013153,,,,0.0004417411983013153,,
12,prepositions,in,CONTENT_SCRAMBLED,1,0.08097928678034805,,,,0.08097928678034805,,
12,prepositions,in,CONTENT_SCRAMBLED,2,0.4026508117385674,,,,0.4026508117385674,,
12,prepositions,in,CONTENT_SCRAMBLED,4,0.3557711614339496,,,,0.3557711614339496,,
12,prepositions,in,CONTENT_SCRAMBLED,8,0.3557711614339496,,,,0.3557711614339496,,
12,prepositions,in,CONTENT_SCRAMBLED,full,0.3557711614339496,,,,0.3557711614339496,,
12,prepositions,in,FUNCTION_SCRAMBLED,1,0.11624414320976939,,,,0.11624414320976939,,
12,prepositions,in,FUNCTION_SCRAMBLED,2,0.1857808632630622,,,,0.1857808632630622,,
12,prepositions,in,FUNCTION_SCRAMBLED,4,0.15581208770163357,,,,0.15581208770163357,,
12,prepositions,in,FUNCTION_SCRAMBLED,8,0.15581208770163357,,,,0.15581208770163357,,
12,prepositions,in,FUNCTION_SCRAMBLED,full,0.15581208770163357,,,,0.15581208770163357,,
12,prepositions,in,CUE_DELETED,1,0.056454313518770505,,,,0.056454313518770505,,
12,prepositions,in,CUE_DELETED,2,0.004135086601309013,,,,0.004135086601309013,,
12,prepositions,in,CUE_DELETED,4,0.02872793926508166,,,,0.02872793926508166,,
12,prepositions,in,CUE_DELETED,8,0.02872793926508166,,,,0.02872793926508166,,
12,prepositions,in,CUE_DELETED,full,0.02872793926508166,,,,0.02872793926508166,,
13,prepositions,at,SENTENCE,1,0.07955321396730142,,,,0.07955321396730142,,
13,prepositions,at,SENTENCE,2,0.3242693280626554,,,,0.3242693280626554,,
13,prepositions,at,SENTENCE,4,0.3086813026529853,,,,0.3086813026529853,,
13,prepositions,at,SENTENCE,8,0.3086813026529853,,,,0.3086813026529853,,
13,prepositions,at,SENTENCE,full,0.3086813026529853,,,,0.3086813026529853,,
13,prepositions,at,JABBERWOCKY,1,0.07955321396730142,,,,0.07955321396730142,,
13,prepositions,at,JABBERWOCKY,2,0.4131124179039034,,,,0.4131124179039034,,
13,prepositions,at,JABBERWOCKY,4,0.3357715876773,,,,0.3357715876773,,
13,prepositions,at,JABBERWOCKY,8,0.3357715876773,,,,0.3357715876773,,
13,prepositions,at,JABBERWOCKY,full,0.3357715876773,,,,0.3357715876773,,
13,prepositions,at,FULL_SCRAMBLED,1,0.008669914983329363,,,,0.008669914983329363,,
13,prepositions,at,FULL_SCRAMBLED,2,0.003007740597240627,,,,0.003007740597240627,,
13,prepositions,at,FULL_SCRAMBLED,4,0.01285231439396739,,,,0.01285231439396739,,
13,prepositions,at,FULL_SCRAMBLED,8,0.01285231439396739,,,,0.01285231439396739,,
13,prepositions,at,FULL_SCRAMBLED,full,0.01285231439396739,,,,0.01285231439396739,,
13,prepositions,at,CONTENT_SCRAMBLED,1,0.07955321396730142,,,,0.07955321396730142,,
13,prepositions,at,CONTENT_SCRAMBLED,2,0.4566588992747711,,,,0.4566588992747711,,
13,prepositions,at,CONTENT_SCRAMBLED,4,0.6068043255145312,,,,0.6068043255145312,,
13,prepositions,at,CONTENT_SCRAMBLED,8,0.6068043255145312,,,,0.6068043255145312,,
13,prepositions,at,CONTENT_SCRAMBLED,full,0.6068043255145312,,,,0.6068043255145312,,
13,prepositions,at,FUNCTION_SCRAMBLED,1,0.11624414320976939,,,,0.11624414320976939,,
13,prepositions,at,FUNCTION_SCRAMBLED,2,0.12136477942112833,,,,0.12136477942112833,,
13,prepositions,at,FUNCTION_SCRAMBLED,4,0.10468702015350573,,,,0.10468702015350573,,
13,prepositions,at,FUNCTION_SCRAMBLED,8,0.10468702015350573,,,,0.10468702015350573,,
13,prepositions,at,FUNCTION_SCRAMBLED,full,0.10468702015350573,,,,0.10468702015350573,,
13,prepositions,at,CUE_DELETED,1,0.056454313518770505,,,,0.056454313518770505,,
13,prepositions,at,CUE_DELETED,2,0.0012915046318084933,,,,0.0012915046318084933,,
13,prepositions,at,CUE_DELETED,4,0.031705476343631744,,,,0.031705476343631744,,
13,prepositions,at,CUE_DELETED,8,0.031705476343631744,,,,0.031705476343631744,,
13,prepositions,at,CUE_DELETED,full,0.031705476343631744,,,,0.031705476343631744,,
14,prepositions,about,SENTENCE,1,0.12980472287745215,,,,0.12980472287745215,,
14,prepositions,about,SENTENCE,2,0.27382586398380226,,,,0.27382586398380226,,
14,prepositions,about,SENTENCE,4,0.31010790946584166,,,,0.31010790946584166,,
14,prepositions,about,SENTENCE,8,0.31010790946584166,,,,0.31010790946584166,,
14,prepositions,about,SENTENCE,full,0.31010790946584166,,,,0.31010790946584166,,
14,prepositions,about,JABBERWOCKY,1,0.12980472287745215,,,,0.12980472287745215,,
14,prepositions,about,JABBERWOCKY,2,0.441451662190957,,,,0.441451662190957,,
14,prepositions,about,JABBERWOCKY,4,0.2997644250135636,,,,0.2997644250135636,,
14,prepositions,about,JABBERWOCKY,8,0.2997644250135636,,,,0.2997644250135636,,
14,prepositions,about,JABBERWOCKY,full,0.2997644250135636,,,,0.2997644250135636,,
14,prepositions,about,FULL_SCRAMBLED,1,0.11624414320976939,,,,0.11624414320976939,,
14,prepositions,about,FULL_SCRAMBLED,2,0.161443463381147,,,,0.161443463381147,,
14,prepositions,about,FULL_SCRAMBLED,4,0.1609099795750808,,,,0.1609099795750808,,
14,prepositions,about,FULL_SCRAMBLED,8,0.1609099795750808,,,,0.1609099795750808,,
14,prepositions,about,FULL_SCRAMBLED,full,0.1609099795750808,,,,0.1609099795750808,,
14,prepositions,about,CONTENT_SCRAMBLED,1,0.12980472287745215,,,,0.12980472287745215,,
14,prepositions,about,CONTENT_SCRAMBLED,2,0.441451662190957,,,,0.441451662190957,,
14,prepositions,about,CONTENT_SCRAMBLED,4,0.23148901501190267,,,,0.23148901501190267,,
14,prepositions,about,CONTENT_SCRAMBLED,8,0.23148901501190267,,,,0.23148901501190267,,
14,prepositions,about,CONTENT_SCRAMBLED,full,0.23148901501190267,,,,0.23148901501190267,,
14,prepositions,about,FUNCTION_SCRAMBLED,1,0.11624414320976939,,,,0.11624414320976939,,
14,prepositions,about,FUNCTION_SCRAMBLED,2,0.13864463559002616,,,,0.13864463559002616,,
14,prepositions,about,FUNCTION_SCRAMBLED,4,0.16441377291630488,,,,0.16441377291630488,,
14,prepositions,about,FUNCTION_SCRAMBLED,8,0.16441377291630488,,,,0.16441377291630488,,
14,prepositions,about,FUNCTION_SCRAMBLED,full,0.16441377291630488,,,,0.16441377291630488,,
14,prepositions,about,CUE_DELETED,1,0.056454313518770505,,,,0.056454313518770505,,
14,prepositions,about,CUE_DELETED,2,0.015256828191922978,,,,0.015256828191922978,,
14,prepositions,about,CUE_DELETED,4,0.031374645652249455,,,,0.031374645652249455,,
14,prepositions,about,CUE_DELETED,8,0.031374645652249455,,,,0.031374645652249455,,
14,prepositions,about,CUE_DELETED,full,0.031374645652249455,,,,0.031374645652249455,,
15,prepositions,on,SENTENCE,1,0.08942658035812201,,,,0.08942658035812201,,
15,prepositions,on,SENTENCE,2,0.30449665385094704,,,,0.30449665385094704,,
15,prepositions,on,SENTENCE,4,0.666401492570003,,,,0.666401492570003,,
15,prepositions,on,SENTENCE,8,0.666401492570003,,,,0.666401492570003,,
15,prepositions,on,SENTENCE,full,0.666401492570003,,,,0.666401492570003,,
15,prepositions,on,JABBERWOCKY,1,0.08942658035812201,,,,0.08942658035812201,,
15,prepositions,on,JABBERWOCKY,2,0.3596250609771232,,,,0.3596250609771232,,
15,prepositions,on,JABBERWOCKY,4,0.5849526628735475,,,,0.5849526628735475,,
15,prepositions,on,JABBERWOCKY,8,0.5849526628735475,,,,0.5849526628735475,,
15,prepositions,on,JABBERWOCKY,full,0.5849526628735475,,,,0.5849526628735475,,
15,prepositions,on,FULL_SCRAMBLED,1,0.02483035807381384,,,,0.02483035807381384,,
15,prepositions,on,FULL_SCRAMBLED,2,0.003797430283157155,,,,0.003797430283157155,,
15,prepositions,on,FULL_SCRAMBLED,4,0.017547258437843993,,,,0.017547258437843993,,
15,prepositions,on,FULL_SCRAMBLED,8,0.017547258437843993,,,,0.017547258437843993,,
15,prepositions,on,FULL_SCRAMBLED,full,0.017547258437843993,,,,0.017547258437843993,,
15,prepositions,on,CONTENT_SCRAMBLED,1,0.08942658035812201,,,,0.08942658035812201,,
15,prepositions,on,CONTENT_SCRAMBLED,2,0.2945042530700448,,,,0.2945042530700448,,
15,prepositions,on,CONTENT_SCRAMBLED,4,0.22097625071910443,,,,0.22097625071910443,,
15,prepositions,on,CONTENT_SCRAMBLED,8,0.22097625071910443,,,,0.22097625071910443,,
15,prepositions,on,CONTENT_SCRAMBLED,full,0.22097625071910443,,,,0.22097625071910443,,
15,prepositions,on,FUNCTION_SCRAMBLED,1,0.11624414320976939,,,,0.11624414320976939,,
15,prepositions,on,FUNCTION_SCRAMBLED,2,0.17001838542637415,,,,0.17001838542637415,,
15,prepositions,on,FUNCTION_SCRAMBLED,4,0.11695357934513595,,,,0.11695357934513595,,
15,prepositions,on,FUNCTION_SCRAMBLED,8,0.11695357934513595,,,,0.11695357934513595,,
15,prepositions,on,FUNCTION_SCRAMBLED,full,0.11695357934513595,,,,0.11695357934513595,,
15,prepositions,on,CUE_DELETED,1,0.056454313518770505,,,,0.056454313518770505,,
15,prepositions,on,CUE_DELETED,2,0.020654142397688702,,,,0.020654142397688702,,
15,prepositions,on,CUE_DELETED,4,0.032856237587111536,,,,0.032856237587111536,,
15,prepositions,on,CUE_DELETED,8,0.032856237587111536,,,,0.032856237587111536,,
15,prepositions,on,CUE_DELETED,full,0.032856237587111536,,,,0.032856237587111536,,
16,prepositions,on,SENTENCE,1,0.08942658035812201,,,,0.08942658035812201,,
16,prepositions,on,SENTENCE,2,0.4549551866221009,,,,0.4549551866221009,,
16,prepositions,on,SENTENCE,4,0.5976727744637174,,,,0.5976727744637174,,
16,prepositions,on,SENTENCE,8,0.5976727744637174,,,,0.5976727744637174,,
16,prepositions,on,SENTENCE,full,0.5976727744637174,,,,0.5976727744637174,,
16,prepositions,on,JABBERWOCKY,1,0.08942658035812201,,,,0.08942658035812201,,
16,prepositions,on,JABBERWOCKY,2,0.26008726099098567,,,,0.26008726099098567,,
16,prepositions,on,JABBERWOCKY,4,0.20503258812095737,,,,0.20503258812095737,,
16,prepositions,on,JABBERWOCKY,8,0.20503258812095737,,,,0.20503258812095737,,
16,prepositions,on,JABBERWOCKY,full,0.20503258812095737,,,,0.20503258812095737,,
16,prepositions,on,FULL_SCRAMBLED,1,0.005475451922393404,,,,0.005475451922393404,,
16,prepositions,on,FULL_SCRAMBLED,2,0.014377470724866726,,,,0.014377470724866726,,
16,prepositions,on,FULL_SCRAMBLED,4,0.013954786154499743,,,,0.013954786154499743,,
16,prepositions,on,FULL_SCRAMBLED,8,0.013954786154499743,,,,0.013954786154499743,,
16,prepositions,on,FULL_SCRAMBLED,full,0.013954786154499743,,,,0.013954786154499743,,
16,prepositions,on,CONTENT_SCRAMBLED,1,0.08942658035812201,,,,0.08942658035812201,,
16,prepositions,on,CONTENT_SCRAMBLED,2,0.3623273755365517,,,,0.3623273755365517,,
16,prepositions,on,CONTENT_SCRAMBLED,4,0.39471296993724536,,,,0.39471296993724536,,
16,prepositions,on,CONTENT_SCRAMBLED,8,0.39471296993724536,,,,0.39471296993724536,,
16,prepositions,on,CONTENT_SCRAMBLED,full,0.39471296993724536,,,,0.39471296993724536,,
16,prepositions,on,FUNCTION_SCRAMBLED,1,0.11624414320976939,,,,0.11624414320976939,,
16,prepositions,on,FUNCTION_SCRAMBLED,2,0.16551404856727459,,,,0.16551404856727459,,
16,prepositions,on,FUNCTION_SCRAMBLED,4,0.09123255405575037,,,,0.09123255405575037,,
16,prepositions,on,FUNCTION_SCRAMBLED,8,0.09123255405575037,,,,0.09123255405575037,,
16,prepositions,on,FUNCTION_SCRAMBLED,full,0.09123255405575037,,,,0.09123255405575037,,
16,prepositions,on,CUE_DELETED,1,0.056454313518770505,,,,0.056454313518770505,,
16,prepositions,on,CUE_DELETED,2,0.0013304515377967618,,,,0.0013304515377967618,,
16,prepositions,on,CUE_DELETED,4,0.0020024482073495165,,,,0.0020024482073495165,,
16,prepositions,on,CUE_DELETED,8,0.0020024482073495165,,,,0.0020024482073495165,,
16,prepositions,on,CUE_DELETED,full,0.0020024482073495165,,,,0.0020024482073495165,,
17,prepositions,with,SENTENCE,1,0.1652373642209568,,,,0.1652373642209568,,
17,prepositions,with,SENTENCE,2,0.3844680185575271,,,,0.3844680185575271,,
17,prepositions,with,SENTENCE,4,0.6238008564469055,,,,0.6238008564469055,,
17,prepositions,with,SENTENCE,8,0.6238008564469055,,,,0.6238008564469055,,
17,prepositions,with,SENTENCE,full,0.6238008564469055,,,,0.6238008564469055,,
17,prepositions,with,JABBERWOCKY,1,0.1652373642209568,,,,0.1652373642209568,,
17,prepositions,with,JABBERWOCKY,2,0.39411870908224955,,,,0.39411870908224955,,
17,prepositions,with,JABBERWOCKY,4,0.5186380917948554,,,,0.5186380917948554,,
17,prepositions,with,JABBERWOCKY,8,0.5186380917948554,,,,0.5186380917948554,,
17,prepositions,with,JABBERWOCKY,full,0.5186380917948554,,,,0.5186380917948554,,
17,prepositions,with,FULL_SCRAMBLED,1,0.11624414320976939,,,,0.11624414320976939,,
17,prepositions,with,FULL_SCRAMBLED,2,0.13931798859266564,,,,0.13931798859266564,,
17,prepositions,with,FULL_SCRAMBLED,4,0.1093487002508482,,,,0.1093487002508482,,
17,prepositions,with,FULL_SCRAMBLED,8,0.1093487002508482,,,,0.1093487002508482,,
17,prepositions,with,FULL_SCRAMBLED,full,0.1093487002508482,,,,0.1093487002508482,,
17,prepositions,with,CONTENT_SCRAMBLED,1,0.1652373642209568,,,,0.1652373642209568,,
17,prepositions,with,CONTENT_SCRAMBLED,2,0.44516987963288557,,,,0.44516987963288557,,
17,prepositions,with,CONTENT_SCRAMBLED,4,0.5393396493163891,,,,0.5393396493163891,,
17,prepositions,with,CONTENT_SCRAMBLED,8,0.5393396493163891,,,,0.5393396493163891,,
17,prepositions,with,CONTENT_SCRAMBLED,full,0.5393396493163891,,,,0.5393396493163891,,
17,prepositions,with,FUNCTION_SCRAMBLED,1,0.11624414320976939,,,,0.11624414320976939,,
17,prepositions,with,FUNCTION_SCRAMBLED,2,0.13931798859266564,,,,0.13931798859266564,,
17,prepositions,with,FUNCTION_SCRAMBLED,4,0.14477438922040164,,,,0.14477438922040164,,
17,prepositions,with,FUNCTION_SCRAMBLED,8,0.14477438922040164,,,,0.14477438922040164,,
17,prepositions,with,FUNCTION_SCRAMBLED,full,0.14477438922040164,,,,0.14477438922040164,,
17,prepositions,with,CUE_DELETED,1,0.056454313518770505,,,,0.056454313518770505,,
17,prepositions,with,CUE_DELETED,2,6.983253842918202e-05,,,,6.983253842918202e-05,,
17,prepositions,with,CUE_DELETED,4,0.001158541675977176,,,,0.001158541675977176,,
17,prepositions,with,CUE_DELETED,8,0.001158541675977176,,,,0.001158541675977176,,
17,prepositions,with,CUE_DELETED,full,0.001158541675977176,,,,0.001158541675977176,,
18,prepositions,on,SENTENCE,1,0.08942658035812201,,,,0.08942658035812201,,
18,prepositions,on,SENTENCE,2,0.4586227589643386,,,,0.4586227589643386,,
18,prepositions,on,SENTENCE,4,0.49962230310120503,,,,0.49962230310120503,,
18,prepositions,on,SENTENCE,8,0.49962230310120503,,,,0.49962230310120503,,
18,prepositions,on,SENTENCE,full,0.49962230310120503,,,,0.49962230310120503,,
18,prepositions,on,JABBERWOCKY,1,0.08942658035812201,,,,0.08942658035812201,,
18,prepositions,on,JABBERWOCKY,2,0.43329321828787215,,,,0.43329321828787215,,
18,prepositions,on,JABBERWOCKY,4,0.5520610387538909,,,,0.5520610387538909,,
18,prepositions,on,JABBERWOCKY,8,0.5520610387538909,,,,0.5520610387538909,,
18,prepositions,on,JABBERWOCKY,full,0.5520610387538909,,,,0.5520610387538909,,
18,prepositions,on,FULL_SCRAMBLED,1,0.11624414320976939,,,,0.11624414320976939,,
18,prepositions,on,FULL_SCRAMBLED,2,0.15118806270766072,,,,0.15118806270766072,,
18,prepositions,on,FULL_SCRAMBLED,4,0.13131006911862642,,,,0.13131006911862642,,
18,prepositions,on,FULL_SCRAMBLED,8,0.13131006911862642,,,,0.13131006911862642,,
18,prepositions,on,FULL_SCRAMBLED,full,0.13131006911862642,,,,0.13131006911862642,,
18,prepositions,on,CONTENT_SCRAMBLED,1,0.08942658035812201,,,,0.08942658035812201,,
18,prepositions,on,CONTENT_SCRAMBLED,2,0.5421560794275138,,,,0.5421560794275138,,
18,prepositions,on,CONTENT_SCRAMBLED,4,0.7320071340218419,,,,0.7320071340218419,,
18,prepositions,on,CONTENT_SCRAMBLED,8,0.7320071340218419,,,,0.7320071340218419,,
18,prepositions,on,CONTENT_SCRAMBLED,full,0.7320071340218419,,,,0.7320071340218419,,
